,CUSTOMER_ID,COLLEGE,DATA,INCOME,OVERCHARGE,LEFTOVER,HOUSE,LESSTHAN600k,CHILD,JOB_CLASS,REVENUE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,TIME_CLIENT,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,REPORTED_USAGE_LEVEL,CONSIDERING_CHANGE_OF_PLAN,CHURNED,CHURN_PROBABILITY
16,C100049,1,0.00211715687491344,0.14981241663091954,0.000857629067096719,0.0003495770653926844,0.9887111445638985,4.661027538569125e-06,0.0,1.3983082615707374e-05,0.00043813658862549773,0.0009834768106380854,0.000111864660925659,1.5381390877278113e-05,9.32205507713825e-06,9.32205507713825e-06,4.661027538569125e-06,1,0,0.68607944
17,C100052,0,0.0001696043849318954,0.31659900718030226,0.0006328391880168836,0.00028053695963635043,0.9485574396262345,3.2620576701901217e-06,6.524115340380243e-06,9.786173010570365e-06,0.000508880996549659,0.0017549870265622853,7.176526874418267e-05,6.524115340380243e-06,3.2620576701901217e-06,9.786173010570365e-06,6.524115340380243e-06,3,1,0.38548642
18,C100054,0,0.0007631430226111391,0.07765669071140312,0.00016870230443597495,0.0,0.9969795919763813,0.0,2.082744499209567e-06,1.0413722496047836e-06,0.00026450855139961504,0.0006706437287454806,2.8117050739329156e-05,4.582037898261048e-06,1.2496466995257403e-05,4.165488998419134e-06,2.082744499209567e-06,0,0,0.5524062
19,C100055,0,0.0016659805826210827,0.4456138087706937,0.0012009340028437119,9.835235368116606e-05,0.8952186525249758,5.176439667429792e-06,1.5529319002289377e-05,1.0352879334859585e-05,0.0007609366311121795,0.0026606899890589133,9.835235368116606e-05,2.3811622470177043e-05,2.070575866971917e-05,2.070575866971917e-05,2.070575866971917e-05,1,0,0.7513325
20,C100057,1,0.002350328903665192,0.16079434017649072,0.0,3.63921894761062e-05,0.9869834727341071,4.549023684513275e-06,9.09804736902655e-06,1.3647071053539825e-05,0.0007323928132066372,0.001655844621162832,0.0,9.552949737477877e-06,1.81960947380531e-05,1.81960947380531e-05,9.09804736902655e-06,1,1,0.10892826
21,C100061,1,0.00761575634000007,0.10668698253322151,0.0,0.0,0.9942623760414759,3.905516071794908e-06,1.1716548215384724e-05,1.562206428717963e-05,0.0005780163786256463,0.0013708361412000127,1.562206428717963e-05,1.7574822323077086e-05,3.124412857435926e-05,1.562206428717963e-05,1.1716548215384724e-05,2,1,0.47936642
22,C100062,0,0.001714539517284452,0.04665690661410315,0.0,3.7368168966456006e-05,0.9989094068544049,0.0,1.099063793131059e-06,4.396255172524236e-06,0.00018903897241854213,0.00039126671035465696,3.2971913793931767e-06,5.715131724281506e-06,1.099063793131059e-06,4.396255172524236e-06,3.2971913793931767e-06,2,1,0.15588039
23,C100066,1,0.0008782088257528775,0.09670428502807914,6.93922192473797e-05,4.44821918252434e-05,0.9953121728295701,1.779287673009736e-06,5.337863019029207e-06,7.117150692038944e-06,0.0001743701919549541,0.0010729104668248707,7.117150692038944e-06,1.138744110726231e-05,3.558575346019472e-06,3.558575346019472e-06,0.0,0,1,0.3652287
24,C100069,0,0.0005914476413215246,0.08804335590195429,6.492780773618514e-05,0.0,0.9961161832301163,0.0,2.4972233744686594e-06,1.2486116872343297e-06,0.00014109312065747925,0.0007366808954682545,3.7458350617029893e-06,2.9966680493623913e-06,1.7480563621280617e-05,3.7458350617029893e-06,2.4972233744686594e-06,0,1,0.28186464
25,C100072,1,0.0016820770563950108,0.20085033329262494,0.0,4.789914665353411e-05,0.9796186091591093,3.6845497425795466e-06,7.369099485159093e-06,1.4738198970318186e-05,0.0006153198070107843,0.001820167572834296,0.0,1.2895924099028413e-05,1.4738198970318186e-05,3.6845497425795466e-06,1.4738198970318186e-05,1,1,0.0847792
26,C100076,0,0.0008654952308003531,0.08888440253541229,0.0,6.161501762126321e-05,0.9960351975481604,4.73961674009717e-06,1.4218850220291511e-05,1.895846696038868e-05,0.0007014632775343812,0.0034930975374516146,4.73961674009717e-06,6.635463436136038e-06,1.895846696038868e-05,1.895846696038868e-05,1.4218850220291511e-05,0,1,0.08785975
27,C100085,0,0.0004347629534535241,0.07917722046906944,7.96408439535131e-05,8.248515980899572e-05,0.9968601772923403,0.0,4.2664737832239166e-06,5.688631710965222e-06,0.0002801651117650372,0.0006883244370267918,7.110789638706528e-06,9.244026530318485e-06,1.4221579277413055e-06,5.688631710965222e-06,4.2664737832239166e-06,1,1,0.27133274
28,C100089,1,0.00023284714787072763,0.026776756727568334,0.0,2.9272212875177193e-05,0.9996411909851552,2.4393510729314324e-06,4.878702145862865e-06,7.318053218794298e-06,0.0003488272034291949,0.000563490097847161,2.4393510729314324e-06,4.146896823983435e-06,9.75740429172573e-06,7.318053218794298e-06,7.318053218794298e-06,1,1,0.11020821
29,C100095,0,0.0004120190677241858,0.045642322102587916,0.0002831715492675502,0.0,0.9989576375029,0.0,4.7725542011384865e-06,4.7725542011384865e-06,0.0002895349548690682,0.0002863532520683092,3.181702800758991e-05,3.818043360910789e-06,3.181702800758991e-06,6.363405601517982e-06,3.181702800758991e-06,3,1,0.1491661
30,C100096,1,0.000567832078347872,0.045494422201192326,0.00013627969880348925,0.0,0.9989642621542771,1.7034962350436157e-06,1.7034962350436157e-06,1.7034962350436157e-06,0.00039861811900020606,0.0004003216152352497,8.517481175218078e-06,1.7034962350436157e-06,1.3627969880348926e-05,3.4069924700872314e-06,6.813984940174463e-06,2,1,0.26915008
31,C100100,0,0.0018783763978283139,0.11390396210747653,0.0005426420704837351,0.0,0.9934894517192654,3.391512940523345e-06,1.0174538821570034e-05,1.0174538821570034e-05,0.000501943915197455,0.0007156092304504257,9.15708493941303e-05,9.496236233465364e-06,3.3915129405233446e-05,6.78302588104669e-06,6.78302588104669e-06,0,0,0.79561377
32,C100101,0,0.0031373911569618222,0.09101162521412731,0.0,0.0,0.9958443287693284,4.546943705741772e-06,9.093887411483544e-06,4.546943705741772e-06,0.0008184498670335189,0.0006638537810382987,0.0,1.0457970523206075e-05,5.001638076315949e-05,1.818777482296709e-05,9.093887411483544e-06,1,1,0.3420033
33,C100107,0,0.00030573444167540756,0.07013459668837482,7.571123786548156e-05,2.373038798768825e-05,0.997537369561317,0.0,2.2600369512084047e-06,1.1300184756042023e-06,0.00012204199536525386,0.000468957667375744,4.520073902416809e-06,2.7120443414500856e-06,5.650092378021012e-06,4.520073902416809e-06,2.2600369512084047e-06,0,1,0.23210967
34,C100108,1,0.0005276886252872196,0.06322821097688797,0.000217761983446579,1.3945348693623285e-05,0.9979988792591503,0.0,3.2181573908361424e-06,3.2181573908361424e-06,0.00015768971215097098,0.0002799796930027444,3.0036135647804e-05,6.543586694700156e-06,5.363595651393571e-06,3.2181573908361424e-06,2.1454382605574283e-06,1,1,0.15136385
35,C100113,0,0.0002688531395606553,0.2644198692073437,0.0,0.0003476695599476474,0.964401021560458,4.2922167894771286e-06,1.7168867157908514e-05,8.584433578954257e-06,0.0006567091687900006,0.0034895722498449054,0.0,3.8629951105294154e-06,8.584433578954257e-06,1.7168867157908514e-05,8.584433578954257e-06,0,1,0.38419878
36,C100115,1,0.00042500063763259644,0.0178636875153501,0.0,1.1130969080853717e-05,0.9998403095939652,0.0,0.0,2.023812560155221e-06,0.0001619050048124177,0.00019226219321474602,0.0,2.4285750721862652e-06,5.059531400388053e-06,0.0,4.047625120310442e-06,3,1,0.071823895
37,C100116,1,0.00029192021432705733,0.05064710071258783,0.0,0.00016414256622732822,0.9987163251787214,2.2797578642684474e-06,4.559515728536895e-06,6.839273592805343e-06,0.0004764693936321055,0.00048330866722491085,2.2797578642684474e-06,3.4196367964026713e-06,4.559515728536895e-06,9.11903145707379e-06,6.839273592805343e-06,3,1,0.48321337
38,C100118,0,0.0022141640390515457,0.20526689921404884,0.0010983990232941983,0.0,0.9787021836426949,4.7756479273660796e-06,4.7756479273660796e-06,1.9102591709464318e-05,0.0005921803429933939,0.0010267643043837071,0.00013371814196625023,2.4355804429567002e-05,4.775647927366079e-05,1.9102591709464318e-05,1.9102591709464318e-05,1,0,0.6976714
39,C100124,1,0.00012346791709776905,0.06846691100406008,0.0,2.1730353409207356e-05,0.9976532010561984,1.810862784100613e-06,3.621725568201226e-06,1.810862784100613e-06,0.0002843054571037962,0.0005251502073891777,0.0,2.7162941761509194e-06,9.054313920503063e-06,7.243451136402452e-06,5.432588352301839e-06,4,1,0.07472265
40,C100134,0,0.00016742583617739714,0.045397292245053,7.831188463275365e-05,0.0,0.9989689284518068,0.0,2.145531085828867e-06,3.218296628743301e-06,0.00012551356852098873,0.00034006667710387544,4.291062171657734e-06,2.0382545315374237e-06,1.5018717600802071e-05,0.0,4.291062171657734e-06,1,1,0.0653522
41,C100135,0,7.866883448038056e-05,0.06490900303400943,6.837414339046186e-05,3.061528808528143e-05,0.9978910280053084,0.0,4.082038411370857e-06,4.082038411370857e-06,0.00018369172851168857,0.000521480407052627,3.061528808528143e-06,1.224611523411257e-06,1.0205096028427143e-06,4.082038411370857e-06,2.0410192056854285e-06,1,1,0.16780168
42,C100140,0,0.0016601663355445288,0.02191727001129064,0.0,0.0,0.999758316029121,0.0,4.6115731542903585e-06,1.5371910514301194e-06,0.0003028266371317335,0.0003074382102860239,0.0,2.459505682288191e-06,1.998348366859155e-05,0.0,1.5371910514301194e-06,0,1,0.37242746
43,C100142,0,0.0034486956223092535,0.30887555175741815,0.000272446954162431,2.846460715129876e-05,0.9510919851187957,4.066372450185537e-06,8.132744900371074e-06,8.132744900371074e-06,0.0007766771379854377,0.0027122704242737534,2.0331862250927687e-05,1.9111950515872026e-05,1.6265489800742148e-05,0.0,0.0,0,1,0.49684024
44,C100146,0,0.00013023863773226668,0.05653700049215302,0.000268152215537212,2.2444458569193957e-05,0.998400394395334,0.0,3.543861879346414e-06,3.543861879346414e-06,0.00018782467960535995,0.00030713469621002255,3.071346962100226e-05,3.4257331500348667e-06,7.087723758692828e-06,4.725149172461885e-06,3.543861879346414e-06,4,1,0.06716961
45,C100158,0,0.0002967247461706887,0.11089314224215414,0.0003777250032951704,0.00013089480312208874,0.993831882184771,1.8699257588869821e-06,5.609777276660947e-06,7.4797030355479285e-06,0.00043195285030289286,0.0006825229019937485,1.8699257588869822e-05,1.1780532280987987e-05,3.7398515177739643e-06,5.609777276660947e-06,7.4797030355479285e-06,3,1,0.37931383
46,C100161,0,0.0007401826711918876,0.17372691126105366,0.00047592771833071025,0.00014357595971987907,0.9847928253467882,2.6588140688866496e-06,5.317628137773299e-06,7.976442206659947e-06,0.000417433808815204,0.00103959630093468,2.9246954757753144e-05,1.7548172854651886e-05,2.6588140688866496e-06,1.0635256275546598e-05,7.976442206659947e-06,1,0,0.5941011
47,C100162,0,0.0017993259411369917,0.08982180573127344,0.0,4.362002281544222e-05,0.9959559884345351,1.817500950643426e-06,1.817500950643426e-06,7.270003802573704e-06,0.00025626763404072305,0.0006379428336758425,0.0,4.180252186479879e-06,7.270003802573704e-06,7.270003802573704e-06,3.635001901286852e-06,1,1,0.17810065
48,C100167,1,0.0052867147262703,0.11065819549595188,0.0,0.0,0.99384362726408,3.455369102137451e-06,3.455369102137451e-06,6.910738204274902e-06,0.0006876184513253527,0.001088441267173297,3.455369102137451e-06,1.07116442166261e-05,3.4553691021374513e-05,6.910738204274902e-06,0.0,0,0,0.64604235
49,C100168,1,0.0032475316896203544,0.3461176776234522,0.0008220264473121744,0.0,0.9381832386478873,4.049391366069824e-06,1.2148174098209474e-05,1.6197565464279297e-05,0.000530470268955147,0.001801979157901072,0.00010123478415174561,2.8750678699095755e-05,3.6444522294628423e-05,1.6197565464279297e-05,1.2148174098209474e-05,3,0,0.7008762
50,C100170,0,0.001965962331700427,0.14645377684182703,0.000138409209158187,0.0,0.9892143586429992,3.740789436707757e-06,1.4963157746831028e-05,1.4963157746831028e-05,0.0005311921000125015,0.0014402039331324864,1.8703947183538786e-05,5.23710521139086e-06,4.863026267720084e-05,1.122236831012327e-05,7.481578873415514e-06,1,1,0.35465932
51,C100173,1,0.007585265025935582,0.10593199654056586,0.0,0.0,0.9943439641776444,4.435827500547123e-06,8.871655001094247e-06,8.871655001094247e-06,0.0006431949875793329,0.0007363473650908225,0.0,1.6412561752024358e-05,4.435827500547123e-06,1.7743310002188493e-05,8.871655001094247e-06,1,0,0.6427951
52,C100174,0,0.0003377867145782156,0.11124225464401682,0.0007654861110005232,0.00013765320417114674,0.9937923436064293,3.3573952236865053e-06,3.3573952236865053e-06,1.0072185671059517e-05,0.0004196744029608132,0.0010206481480006977,3.693134746055156e-05,3.693134746055156e-06,3.3573952236865053e-06,1.3429580894746021e-05,3.3573952236865053e-06,1,0,0.5716405
53,C100177,0,0.0033709573751710908,0.1957366335662517,0.0,0.0,0.9806477472907669,3.6246853496463343e-06,7.249370699292669e-06,7.249370699292669e-06,0.0005799496559434135,0.002337922050521886,0.0,7.611839234257303e-06,7.249370699292669e-06,1.4498741398585337e-05,0.0,0,0,0.639469
54,C100179,0,0.002024837992697449,0.18459941769924465,0.0,0.00015861230942796682,0.982809115435512,3.374729987829081e-06,0.0,6.749459975658162e-06,0.0005062094981743622,0.002217197602003706,0.0,1.0124189963487244e-05,6.749459975658162e-06,3.374729987829081e-06,6.749459975658162e-06,0,1,0.34686518
55,C100189,1,0.001621271976817124,0.07485077281383253,0.0,2.683484651283516e-05,0.9971929594843969,3.354355814104395e-06,6.70871162820879e-06,6.70871162820879e-06,0.0006977060093337142,0.0006675168070067746,3.354355814104395e-06,9.727631860902745e-06,3.689791395514835e-05,1.341742325641758e-05,0.0,0,1,0.14685827
56,C100191,0,0.007645534454372178,0.40763175729281326,0.0,0.0,0.9131051180058838,5.309398926647345e-06,1.061879785329469e-05,2.123759570658938e-05,0.0009079072164566961,0.004013905588545393,5.309398926647345e-06,2.0175715921259913e-05,5.3093989266473455e-05,5.309398926647345e-06,1.061879785329469e-05,2,1,0.32515478
57,C100193,1,0.0010124643994427734,0.27441233559530204,0.00021750117569205933,0.00014829625615367682,0.961608947930543,3.295472358970596e-06,3.295472358970596e-06,1.3181889435882384e-05,0.0006986401401017663,0.0021255796715360345,1.3181889435882384e-05,8.89777536922061e-06,6.590944717941192e-06,1.3181889435882384e-05,9.886417076911788e-06,0,0,0.55043495
58,C100194,0,0.00020101039162834962,0.17582250904667446,0.0009197379365541529,0.0003748694907282329,0.9844203594950395,4.35894756660736e-06,1.743579026642944e-05,8.71789513321472e-06,0.0010069168878863001,0.0009764042549200486,7.846105619893248e-05,1.2205053186500606e-05,4.35894756660736e-06,0.0,1.743579026642944e-05,1,1,0.30865997
59,C100196,1,0.0010316016017881927,0.046821769941828184,0.00011138431739307515,8.071327347324287e-06,0.9989026297084453,0.0,1.6142654694648573e-06,3.2285309389297147e-06,0.00016949787429381002,0.00039065224361049545,8.071327347324287e-06,7.425621159538343e-06,6.457061877859429e-06,4.842796408394572e-06,3.2285309389297147e-06,1,1,0.12695748
60,C100212,1,0.0005020883473775981,0.15439056519570485,0.0005180423019194645,0.0001644086347409079,0.9880090374009178,3.102049712092602e-06,6.204099424185204e-06,1.2408198848370408e-05,0.00035053161746646404,0.0010081661564300957,8.995944165068545e-05,1.0236764049905585e-05,6.204099424185204e-06,1.2408198848370408e-05,6.204099424185204e-06,1,0,0.6574513
61,C100217,1,0.0016595335485985981,0.15084696670312275,0.0007989271091878419,0.00020889378542984858,0.9885550239158534,3.664803253155238e-06,0.0,3.664803253155238e-06,0.0005094076521885781,0.0006706589953274086,0.0001062792943415019,1.7591055615145144e-05,3.664803253155238e-06,1.4659213012620953e-05,1.4659213012620953e-05,0,0,0.7781525
62,C100228,1,0.0002686367930066074,0.14634261293787865,0.00013648987724677384,9.574663030743836e-05,0.9892338127129835,2.0371623469667735e-06,8.148649387867094e-06,8.148649387867094e-06,0.00029335137796321543,0.00034224327429041796,0.0,7.741216918473739e-06,2.0371623469667735e-06,6.111487040900321e-06,6.111487040900321e-06,1,1,0.36145967
63,C100231,0,0.0008296234654048332,0.2703409180760489,0.0,0.00015043838839340977,0.9627618078545411,6.2682661830587405e-06,1.2536532366117481e-05,6.2682661830587405e-06,0.0007584602081501076,0.0020497230418602083,0.0,9.40239927458811e-06,3.13413309152937e-05,1.2536532366117481e-05,1.880479854917622e-05,1,1,0.19449037
64,C100235,0,0.0005095986423896459,0.12243812328199884,0.00012722035737138551,1.251347777423464e-05,0.9924752059689849,2.0855796290391068e-06,4.1711592580782135e-06,8.342318516156427e-06,0.00017101752958120675,0.001251347777423464,8.342318516156427e-06,3.754043332270392e-06,8.342318516156427e-06,8.342318516156427e-06,6.25673888711732e-06,0,1,0.4603485
65,C100237,0,0.0008348627982015823,0.06291810989549988,0.00010827807508849218,0.0,0.9980180142441567,1.8996153524296873e-06,5.698846057289062e-06,7.598461409718749e-06,0.0003191353792081875,0.0007370507567427187,9.498076762148437e-06,6.268730663017968e-06,2.4694999581585934e-05,5.698846057289062e-06,3.7992307048593746e-06,2,1,0.234783
66,C100240,1,0.008065046190709347,0.4067751665173813,0.0,0.00010081307738386682,0.91347849562826,5.600726521325935e-06,5.600726521325935e-06,5.600726521325935e-06,0.0008401089781988903,0.005023851689629363,0.0,2.1282760781038553e-05,3.360435912795561e-05,1.120145304265187e-05,1.120145304265187e-05,3,1,0.17636424
67,C100245,1,0.00036373156722995995,0.11032064113076077,0.0005136617192421495,0.0,0.9938957234122652,2.4814575808799492e-06,4.9629151617598985e-06,7.444372742639848e-06,0.00022333118227919543,0.0004441809069775109,5.2110609198478935e-05,3.722186371319924e-06,2.977749097055939e-05,9.925830323519797e-06,0.0,0,0,0.60863423
68,C100247,0,0.00015309412639198883,0.0764399292021297,0.0,4.152678178382698e-05,0.9970738503560796,1.977465799229856e-06,5.932397397689569e-06,5.932397397689569e-06,0.0004152678178382698,0.0006901355639312198,0.0,3.559438438613741e-06,9.88732899614928e-06,7.909863196919425e-06,3.954931598459712e-06,1,1,0.084243715
69,C100248,1,0.004705828238417013,0.1356136875734787,0.0001987741847907346,0.0,0.9907492657334368,4.5175951088803326e-06,9.035190217760665e-06,4.5175951088803326e-06,0.0008267199049251008,0.0013959368886440227,1.3552785326640996e-05,1.807038043552133e-05,4.969354619768365e-05,1.807038043552133e-05,1.807038043552133e-05,0,0,0.5861885
70,C100253,0,0.0015645800345901136,0.10736612524335368,0.00013642128495151864,0.00010810743335780721,0.9942177328345996,2.5739865085192194e-06,2.5739865085192194e-06,5.147973017038439e-06,0.00047876149058457483,0.0009523750081521112,1.0295946034076877e-05,7.97935817640958e-06,2.5739865085192194e-06,1.0295946034076877e-05,1.0295946034076877e-05,1,1,0.42940927
71,C100254,1,0.00012132950821469872,0.04266125920532325,4.463519183365089e-05,6.225434650482888e-05,0.9990894671879018,0.0,3.5238309342355965e-06,4.698441245647462e-06,0.00015504856110636626,0.0004569234111392157,5.873051557059328e-06,2.7016037162472905e-06,2.349220622823731e-06,4.698441245647462e-06,2.349220622823731e-06,3,1,0.15415275
72,C100261,0,0.0011226861534407433,0.025745181588459627,0.0,2.689768909285114e-05,0.9996678181774739,0.0,1.169464743167441e-06,4.677858972669764e-06,0.00011811593905991154,0.00040463480113593457,1.169464743167441e-06,2.5728224349683704e-06,4.677858972669764e-06,4.677858972669764e-06,4.677858972669764e-06,1,1,0.15676045
73,C100267,0,0.0053144510404389165,0.1902120759981095,0.0,0.0,0.98172476249388,3.936630400325123e-06,1.968315200162562e-05,7.873260800650247e-06,0.0006495440160536454,0.002680845302621409,0.0,2.165146720178818e-05,5.9049456004876854e-05,1.180989120097537e-05,7.873260800650247e-06,2,1,0.37661284
74,C100275,1,0.001398551643069469,0.20220018793826522,0.00042864312904854164,0.00013022069743246834,0.9793410326280573,5.425862393019514e-06,1.6277587179058543e-05,5.425862393019514e-06,0.0010254879922806882,0.0017362759657662446,1.6277587179058543e-05,2.4958967007889765e-05,2.712931196509757e-05,2.1703449572078057e-05,2.1703449572078057e-05,3,1,0.4009632
75,C100285,1,0.00011299185852261837,0.07388083220177798,4.113601130831474e-05,7.337774990131818e-05,0.9972669928520107,0.0,3.3353522682417355e-06,2.2235681788278237e-06,0.00011784911347787466,0.000365776965417177,3.3353522682417355e-06,4.113601130831474e-06,1.1117840894139118e-06,4.447136357655647e-06,3.3353522682417355e-06,2,1,0.18065989
76,C100291,0,0.0012567982391850643,0.01970659639042181,0.0,6.388724382524077e-05,0.9998049932409043,0.0,1.0473318659875536e-06,2.094663731975107e-06,0.00015186312056819526,0.0001372004744443695,1.0473318659875536e-06,3.1419955979626607e-06,2.094663731975107e-06,4.189327463950214e-06,1.0473318659875536e-06,1,1,0.15911561
77,C100294,0,0.004262904762535695,0.17566894751494092,0.0002236277908215447,2.6089908929180216e-05,0.984439352235216,3.727129847025745e-06,3.727129847025745e-06,1.1181389541077234e-05,0.0006746105023116599,0.000950418110991565,1.490851938810298e-05,1.90083622198313e-05,1.8635649235128725e-05,0.0,1.1181389541077234e-05,3,1,0.33251595
78,C100296,0,0.0017909040511901299,0.14346136396728046,0.0,0.0,0.9896502621986821,3.3164889836854257e-06,3.3164889836854257e-06,6.6329779673708514e-06,0.0007196781094597374,0.0027327869225567906,0.0,5.969680170633767e-06,4.311435678791054e-05,1.3265955934741703e-05,6.6329779673708514e-06,2,1,0.25628847
79,C100301,0,0.0010610880815616818,0.02676583462692326,5.5156174701177426e-05,0.0,0.9996411441412658,0.0,1.0406825415316495e-06,4.162730166126598e-06,0.0001300853176914562,0.00016338715902046897,1.5610238122974743e-05,5.4115492159645775e-06,1.2488190498379795e-05,4.162730166126598e-06,2.081365083063299e-06,4,1,0.14527142
80,C100302,0,0.0003307267654184689,0.11557606329791544,0.00010519560968199297,6.920763794867959e-06,0.9932984712001469,0.0,4.152458276920775e-06,1.384152758973592e-06,0.00022284859419474827,0.00038617861975363214,3.598797173331339e-05,2.4914749661524653e-06,8.30491655384155e-06,2.768305517947184e-06,4.152458276920775e-06,0,1,0.38629973
